"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","image[0].url","fuel_type","transmission","custom_label_0"
"33525","2024","Mitsubishi","Outlander","2024 Mitsubishi Outlander VRX 2.5L 7 SEATER AUTO 5 DOOR 4WD (NZ NEW)","SUV","4WD","57845","KM","https://www.4guys.co.nz/vehicle-details?id=3873885","2024 Mitsubishi Outlander VRX 2.5L 7 SEATER AUTO 5 DOOR 4WD (NZ NEW)","44800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=94889837&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33536","2016","Audi","A6","2016 Audi A6 2.0TFSI QUATTRO S LINE AUTO 2.0L TURBO SEDAN 4WD","Sedan","4WD","34798","KM","https://www.4guys.co.nz/vehicle-details?id=3878062","2016 Audi A6 2.0TFSI QUATTRO S LINE AUTO 2.0L TURBO SEDAN 4WD","29800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95960966&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33537","2016","Mitsubishi","Lancer","2016 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN (FACELIFT)","Sedan","","96136","KM","https://www.4guys.co.nz/vehicle-details?id=3878403","2016 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN (FACELIFT)","17800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95044757&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33558","2018","Mitsubishi","Triton","2018 Mitsubishi Triton GLX 4WD X/CAB AUTO 2.4L TURBO DIESEL (NZ NEW)","Other","4WD","103817","KM","https://www.4guys.co.nz/vehicle-details?id=3889479","2018 Mitsubishi Triton GLX 4WD X/CAB AUTO 2.4L TURBO DIESEL (NZ NEW)","29800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95618858&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33559","2018","Toyota","Land Cruiser","2018 Toyota Land Cruiser LX 4.5TD 4WD 5SPD MANUAL 4.5L V8 TURBO DIESEL F/DECK","Other","4WD","62000","KM","https://www.4guys.co.nz/vehicle-details?id=3889480","2018 Toyota Land Cruiser LX 4.5TD 4WD 5SPD MANUAL 4.5L V8 TURBO DIESEL F/DECK","109800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","104800 NZD","https://data.autoplay.co.nz/image.ashx?id=95279168&w=500&h=375&l=true","Diesel","Manual","$80k+"
"33575","2017","Mitsubishi","Lancer","2017 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","Sedan","","49940","KM","https://www.4guys.co.nz/vehicle-details?id=3893180","2017 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN","21800 NZD","USED","Red","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95619111&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33579","2022","Kia","Sportage","2022 Kia Sportage URBAN LX+ (NZ NEW) AUTO 2.0L 5 DOOR 2WD","SUV","","50854","KM","https://www.4guys.co.nz/vehicle-details?id=3893184","2022 Kia Sportage URBAN LX+ (NZ NEW) AUTO 2.0L 5 DOOR 2WD","36800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95194279&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33582","2016","Porsche","Macan","2016 Porsche Macan 4WD AUTO 2.0L TURBO 5 DOOR","SUV","4WD","66140","KM","https://www.4guys.co.nz/vehicle-details?id=3893782","2016 Porsche Macan 4WD AUTO 2.0L TURBO 5 DOOR","35800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96922556&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33583","2014","Audi","A6","2014 Audi A6 2.8FSI QUATTRO S-LINE SEDAN AUTO 4 DOOR 4WD","Sedan","4WD","49940","KM","https://www.4guys.co.nz/vehicle-details?id=3893783","2014 Audi A6 2.8FSI QUATTRO S-LINE SEDAN AUTO 4 DOOR 4WD","23800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113976&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33587","2024","Kia","Carnival","2024 Kia Carnival EX 2.2L 8 SEATER COACH AUTO 2.2L TURBO DIESEL (FACELIFT)","Van","","68433","KM","https://www.4guys.co.nz/vehicle-details?id=3895093","2024 Kia Carnival EX 2.2L 8 SEATER COACH AUTO 2.2L TURBO DIESEL (FACELIFT)","46800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95406826&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33599","2019","Mitsubishi","Triton","2019 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","Other","","51780","KM","https://www.4guys.co.nz/vehicle-details?id=3898683","2019 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","30950 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95960535&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33596","2015","Holden","Astra","2015 Holden Astra GTC SPORT AUTO 1.6L TURBO 5 DOOR (NZ NEW)","Hatchback","","84000","KM","https://www.4guys.co.nz/vehicle-details?id=3900801","2015 Holden Astra GTC SPORT AUTO 1.6L TURBO 5 DOOR (NZ NEW)","12800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95618828&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33600","2022","SsangYong","Rexton","2022 SsangYong Rexton G4 SPR 7 STS 4WD AUTO 2.2L TURBO DIESEL 5 DOOR (NZ NEW)","SUV","4WD","48765","KM","https://www.4guys.co.nz/vehicle-details?id=3900803","2022 SsangYong Rexton G4 SPR 7 STS 4WD AUTO 2.2L TURBO DIESEL 5 DOOR (NZ NEW)","34800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96324039&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33592","2009","Holden","Commodore","2009 Holden Commodore VE SS (NZ NEW) AUTO 6.0L V8 SEDAN","Sedan","","101050","KM","https://www.4guys.co.nz/vehicle-details?id=3903196","2009 Holden Commodore VE SS (NZ NEW) AUTO 6.0L V8 SEDAN","29950 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95960928&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33613","2020","Dodge","Challenger","2020 Dodge Challenger R/T SCATPACK WIDEBODY AUTO 6.4L V8 (485hp) SHAKER COUPE","Coupe","","16582","KM","https://www.4guys.co.nz/vehicle-details?id=3905880","2020 Dodge Challenger R/T SCATPACK WIDEBODY AUTO 6.4L V8 (485hp) SHAKER COUPE","119800 NZD","USED","Gold Rush","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95618797&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33614","2020","Toyota","Corolla","2020 Toyota Corolla WXB TOURING AUTO 1.8L 5 DOOR","Hatchback","","39522","KM","https://www.4guys.co.nz/vehicle-details?id=3905886","2020 Toyota Corolla WXB TOURING AUTO 1.8L 5 DOOR","29800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95619460&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33616","2022","Ford","Everest","2022 Ford Everest SPORT 7STS AUTO (10SPD) 2.0L TWIN TURBO DIESEL 4WD","SUV","4WD","60120","KM","https://www.4guys.co.nz/vehicle-details?id=3907144","2022 Ford Everest SPORT 7STS AUTO (10SPD) 2.0L TWIN TURBO DIESEL 4WD","49800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95960415&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33624","2020","Dodge","Charger","2020 Dodge Charger R/T SCAT PACK WIDEBODY AUTO 6.4L V8 (485hp) SEDAN","Sedan","","39701","KM","https://www.4guys.co.nz/vehicle-details?id=3912842","2020 Dodge Charger R/T SCAT PACK WIDEBODY AUTO 6.4L V8 (485hp) SEDAN","99800 NZD","USED","Hellraisin","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96260899&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33627","2018","Dodge","Challenger","2018 Dodge Challenger HELLCAT WIDEBODY AUTO 6.2L V8 (707HP) COUPE","Coupe","","20485","KM","https://www.4guys.co.nz/vehicle-details?id=3912843","2018 Dodge Challenger HELLCAT WIDEBODY AUTO 6.2L V8 (707HP) COUPE","144800 NZD","USED","Destroyer Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95757370&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33630","2019","Ford","Ranger","2019 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","Other","","127592","KM","https://www.4guys.co.nz/vehicle-details?id=3912854","2019 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","30800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96324201&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33634","2020","Dodge","Challenger","2020 Dodge Challenger HELLCAT REDEYE (797HP) AUTO 6.2L V8 SUPERCHARGED COUPE","Coupe","","9619","KM","https://www.4guys.co.nz/vehicle-details?id=3912912","2020 Dodge Challenger HELLCAT REDEYE (797HP) AUTO 6.2L V8 SUPERCHARGED COUPE","179800 NZD","USED","Pitch Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95757017&w=500&h=375&l=true","Petrol","Automatic","$80k+"
"33635","2017","Mitsubishi","Lancer","2017 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN (FACELIFT)","Sedan","","102140","KM","https://www.4guys.co.nz/vehicle-details?id=3914363","2017 Mitsubishi Lancer GSR 2.0L (NZ NEW) AUTO SEDAN (FACELIFT)","16800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97071692&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33636","2019","Mazda","BT-50","2019 Mazda BT-50 GSX DOUBLE CAB 2WD AUTO 3.2L TURBO DIESEL (NZ NEW)","Other","","54000","KM","https://www.4guys.co.nz/vehicle-details?id=3914364","2019 Mazda BT-50 GSX DOUBLE CAB 2WD AUTO 3.2L TURBO DIESEL (NZ NEW)","34800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=95960814&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33639","2023","Mazda","CX-8","2023 Mazda CX-8 25S EXCLUSIVE MODE AUTO 2.5L 7 SEATER","SUV","","7432","KM","https://www.4guys.co.nz/vehicle-details?id=3916301","2023 Mazda CX-8 25S EXCLUSIVE MODE AUTO 2.5L 7 SEATER","46800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96921737&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33640","2021","Mazda","CX-8","2021 Mazda CX-8 25S BLACK TONE EDITION AUTO 2.5L 5 DOOR 7 SEATER 2WD","SUV","","28952","KM","https://www.4guys.co.nz/vehicle-details?id=3918253","2021 Mazda CX-8 25S BLACK TONE EDITION AUTO 2.5L 5 DOOR 7 SEATER 2WD","39800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96921064&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33642","2024","MG","5","2024 MG 5 ZS EXCITE 1.5L AUTO DOOR 2WD (NZ NEW)","SUV","","41405","KM","https://www.4guys.co.nz/vehicle-details?id=3918254","2024 MG 5 ZS EXCITE 1.5L AUTO DOOR 2WD (NZ NEW)","23800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96323900&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33657","2015","Toyota","Aqua","2015 Toyota Aqua X-URBAN HYBRID AUTO 1.5L 5 DOOR 2WD","Hatchback","","58583","KM","https://www.4guys.co.nz/vehicle-details?id=3923879","2015 Toyota Aqua X-URBAN HYBRID AUTO 1.5L 5 DOOR 2WD","17800 NZD","USED","Green","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573770&w=500&h=375&l=true","Hybrid","Automatic","Under $20k"
"33664","2018","Ford","Ranger","2018 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","Other","","105470","KM","https://www.4guys.co.nz/vehicle-details?id=3927206","2018 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","29800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96539339&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33666","2017","Ford","Ranger","2017 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","Other","","117100","KM","https://www.4guys.co.nz/vehicle-details?id=3927207","2017 Ford Ranger XLT D/CAB 2WD (NZ NEW) AUTO 3.2L TURBO DIESEL","27800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96714798&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33669","2021","Hyundai","Palisade","2021 Hyundai Palisade ELITE 8 SEATER AUTO 2.2L TURBO DIESEL 4WD (NZ NEW)","SUV","4WD","62260","KM","https://www.4guys.co.nz/vehicle-details?id=3927954","2021 Hyundai Palisade ELITE 8 SEATER AUTO 2.2L TURBO DIESEL 4WD (NZ NEW)","54800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96135171&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33672","2022","Mitsubishi","Triton","2022 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL","Other","","112845","KM","https://www.4guys.co.nz/vehicle-details?id=3927957","2022 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL","29800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96878809&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33665","2017","Ford","Ranger","2017 Ford Ranger XLT 4X4 D/CAB AUTO 3.2L TURBO DIESEL (NZ NEW)","Other","","137422","KM","https://www.4guys.co.nz/vehicle-details?id=3928539","2017 Ford Ranger XLT 4X4 D/CAB AUTO 3.2L TURBO DIESEL (NZ NEW)","31800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96324209&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33656","2008","Lexus","IS F","2008 Lexus IS F 5.0L V8 AUTO SEDAN","Sedan","","107456","KM","https://www.4guys.co.nz/vehicle-details?id=3929739","2008 Lexus IS F 5.0L V8 AUTO SEDAN","34800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96715567&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33676","2024","Subaru","BRZ","2024 Subaru BRZ S STI AERO COUPE AUTO 2.4L","Coupe","","7140","KM","https://www.4guys.co.nz/vehicle-details?id=3930722","2024 Subaru BRZ S STI AERO COUPE AUTO 2.4L","49800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97307975&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33678","2020","Toyota","Commuter","2020 Toyota Commuter HIACE GL SUPER LONG 14 SEATER AUTO 2.7L 4 DOOR 2WD","Van","","3745","KM","https://www.4guys.co.nz/vehicle-details?id=3930723","2020 Toyota Commuter HIACE GL SUPER LONG 14 SEATER AUTO 2.7L 4 DOOR 2WD","59800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96077752&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33699","2020","Ford","Mustang","2020 Ford Mustang ROUSH STAGE 3 (NZ NEW) AUTO COUPE 50L V8 S/C 700HP (RH STEER-NZ NEW)","Coupe","","18982","KM","https://www.4guys.co.nz/vehicle-details?id=3935912","2020 Ford Mustang ROUSH STAGE 3 (NZ NEW) AUTO COUPE 50L V8 S/C 700HP (RH STEER-NZ NEW)","79800 NZD","USED","Silver","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96323040&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33691","2015","Subaru","Levorg","2015 Subaru Levorg 1.6L TURBO AWD AUTO 5 DOOR","Other","4WD","162158","KM","https://www.4guys.co.nz/vehicle-details?id=3936756","2015 Subaru Levorg 1.6L TURBO AWD AUTO 5 DOOR","15800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113081&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33703","2020","BMW","X5","2020 BMW X5 X DRIVE 50i M SPORT AUTO 4.4L V8 TWIN TURBO 4WD 5 DOOR","Other","4WD","68984","KM","https://www.4guys.co.nz/vehicle-details?id=3938076","2020 BMW X5 X DRIVE 50i M SPORT AUTO 4.4L V8 TWIN TURBO 4WD 5 DOOR","49800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96296090&w=500&h=375&l=true","Petrol","Automatic","$40k-$80k"
"33711","2022","Renault","Koleos","2022 Renault Koleos ZEN SPORT 2.5L AUTO 5 DOOR (NZ NEW)","SUV","","120885","KM","https://www.4guys.co.nz/vehicle-details?id=3940381","2022 Renault Koleos ZEN SPORT 2.5L AUTO 5 DOOR (NZ NEW)","23800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96715159&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33716","2019","Mazda","3","2019 Mazda 3 20S L PKG HATCH BACK AUTO 2.0L 5 DOOR","Hatchback","","21734","KM","https://www.4guys.co.nz/vehicle-details?id=3941895","2019 Mazda 3 20S L PKG HATCH BACK AUTO 2.0L 5 DOOR","30800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97771157&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33719","2024","Nissan","Navara","2024 Nissan Navara PRO-4X 4WD D/CAB AUTO 2.3L TURBO DIESEL (NZ NEW)","Other","4WD","39266","KM","https://www.4guys.co.nz/vehicle-details?id=3943276","2024 Nissan Navara PRO-4X 4WD D/CAB AUTO 2.3L TURBO DIESEL (NZ NEW)","51800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96538553&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33723","2018","Audi","SQ7","2018 Audi SQ7 4.0L V8 Bi TDI (320Kw) 7 SEATER AUTO 5 DOOR TWIN TURBO V8 DIESEL 4WD","SUV","4WD","75206","KM","https://www.4guys.co.nz/vehicle-details?id=3943515","2018 Audi SQ7 4.0L V8 Bi TDI (320Kw) 7 SEATER AUTO 5 DOOR TWIN TURBO V8 DIESEL 4WD","69800 NZD","USED","Blue","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96541038&w=500&h=375&l=true","Diesel","Automatic","$40k-$80k"
"33725","2021","Mitsubishi","Triton","2021 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","Other","","65395","KM","https://www.4guys.co.nz/vehicle-details?id=3944519","2021 Mitsubishi Triton GLXR D/CAB 2WD AUTO 2.4L TURBO DIESEL (NZ NEW)","29800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113332&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33726","2020","Toyota","Hilux","2020 Toyota Hilux SR D/CAB 2WD AUTO 2.8L TURBO DIESEL (NZ NEW)","Other","","121895","KM","https://www.4guys.co.nz/vehicle-details?id=3944520","2020 Toyota Hilux SR D/CAB 2WD AUTO 2.8L TURBO DIESEL (NZ NEW)","33800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97308250&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33632","2018","Holden","Captiva","2018 Holden Captiva LS EQUIPE 7 SEATER 2WD 2.4L AUTO SUV","SUV","","213000","KM","https://www.4guys.co.nz/vehicle-details?id=3946056","2018 Holden Captiva LS EQUIPE 7 SEATER 2WD 2.4L AUTO SUV","10800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96879008&w=500&h=375&l=true","Petrol","Automatic","Under $20k"
"33729","2020","Mazda","3","2020 Mazda 3 20S PROACTIVE TOURING SELECTION AUTO 2.0L 5 DOOR HATCH BACK","Hatchback","","16725","KM","https://www.4guys.co.nz/vehicle-details?id=3946058","2020 Mazda 3 20S PROACTIVE TOURING SELECTION AUTO 2.0L 5 DOOR HATCH BACK","32800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982592&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33731","2021","Mazda","3","2021 Mazda 3 20S PROACTIVE TOURING SELECTION AUTO 2.0L 5 DOOR HATCH BACK","Hatchback","","40120","KM","https://www.4guys.co.nz/vehicle-details?id=3948295","2021 Mazda 3 20S PROACTIVE TOURING SELECTION AUTO 2.0L 5 DOOR HATCH BACK","29800 NZD","USED","Black","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97982843&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33734","2019","Toyota","Corolla","2019 Toyota Corolla ZR HYBRID (NZ NEW) AUTO 1.8L 5 DOOR HATCH BACK","Hatchback","","50105","KM","https://www.4guys.co.nz/vehicle-details?id=3951314","2019 Toyota Corolla ZR HYBRID (NZ NEW) AUTO 1.8L 5 DOOR HATCH BACK","29800 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96920511&w=500&h=375&l=true","Hybrid","Automatic","$20k-$40k"
"33737","2011","Volkswagen","Golf R","2011 Volkswagen Golf R (199KW) AUTO (DSG) 2.0L TURBO AWD (NZ NEW)","Hatchback","4WD","87795","KM","https://www.4guys.co.nz/vehicle-details?id=3951315","2011 Volkswagen Golf R (199KW) AUTO (DSG) 2.0L TURBO AWD (NZ NEW)","22800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=96920823&w=500&h=375&l=true","Petrol","Automatic","$20k-$40k"
"33738","2017","Holden","Colorado","2017 Holden Colorado LTZ D/CAB 4X2 (NZ NEW) AUTO 2.8L TURBO DIESEL 2WD","Other","","154450","KM","https://www.4guys.co.nz/vehicle-details?id=3954107","2017 Holden Colorado LTZ D/CAB 4X2 (NZ NEW) AUTO 2.8L TURBO DIESEL 2WD","25800 NZD","USED","Grey","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97573244&w=500&h=375&l=true","Diesel","Automatic","$20k-$40k"
"33745","2016","Ford","Ranger","2016 Ford Ranger XLT D/CAB 2WD (NZ NEW) 6SPD MANUAL 3.2L TURBO DIESEL","Other","","158314","KM","https://www.4guys.co.nz/vehicle-details?id=3956663","2016 Ford Ranger XLT D/CAB 2WD (NZ NEW) 6SPD MANUAL 3.2L TURBO DIESEL","28950 NZD","USED","White","20 Arthur Porter Drive<br/>","Hamilton","Waikato","New Zealand","-37.753925","175.229511","","https://data.autoplay.co.nz/image.ashx?id=97113415&w=500&h=375&l=true","Diesel","Manual","$20k-$40k"
