"vehicle_id","title","description","url","make","model","year","mileage.value","mileage.unit","image_link","transmission","body_style","drivetrain","price","exterior_color","state_of_vehicle","fuel_type","sale_price","availability","vehicle_type","address.addr1","address.city","address.region","address.country","latitude","longitude","dealer_name"
"33367","2022 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","2022 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3806243","MG","5","2022","25158","KM","https://data.autoplay.co.nz/image.ashx?id=93265183&w=800&h=600&l=true","Automatic","SUV","","22800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33368","2019 Audi Sq7 4.0L V8 Bi TDI (320Kw) 7 Seater Auto Twin Turbo V8 Diesel 5 Door (NZ New)","2019 Audi Sq7 4.0L V8 Bi TDI (320Kw) 7 Seater Auto Twin Turbo V8 Diesel 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3806244","Audi","SQ7","2019","76860","KM","https://data.autoplay.co.nz/image.ashx?id=93264439&w=800&h=600&l=true","Automatic","SUV","","79800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33377","2019 Hyundai iMax 2.5L Crdi 8 Seater Coach Auto 2.5L Turbo Diesel 5 Door (NZ New)","2019 Hyundai iMax 2.5L Crdi 8 Seater Coach Auto 2.5L Turbo Diesel 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3808138","Hyundai","iMax","2019","51825","KM","https://data.autoplay.co.nz/image.ashx?id=93435801&w=800&h=600&l=true","Automatic","VAN","","39800 NZD","Black","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33382","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door Hatch Back","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3810174","Toyota","Corolla","2021","31150","KM","https://data.autoplay.co.nz/image.ashx?id=95043787&w=800&h=600&l=true","Automatic","HATCHBACK","","32800 NZD","Black","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33383","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door Hatch Back","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3811518","Toyota","Corolla","2021","22610","KM","https://data.autoplay.co.nz/image.ashx?id=94335900&w=800&h=600&l=true","Automatic","HATCHBACK","","33800 NZD","Grey","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33386","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Dor Hatch Back","2021 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Dor Hatch Back","https://www.4guys.co.nz/vehicle-details?id=3811775","Toyota","Corolla","2021","56202","KM","https://data.autoplay.co.nz/image.ashx?id=95961305&w=800&h=600&l=true","Automatic","HATCHBACK","","29800 NZD","White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33374","2018 Hyundai Tucson Crdi 4WD Auto 2.0L Turbo Diesel 5 Door","2018 Hyundai Tucson Crdi 4WD Auto 2.0L Turbo Diesel 5 Door","https://www.4guys.co.nz/vehicle-details?id=3811968","Hyundai","Tucson","2018","149387","KM","https://data.autoplay.co.nz/image.ashx?id=93263711&w=800&h=600&l=true","Automatic","SUV","4X4","18950 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33381","2022 Chevrolet Corvette C8 3Lt Z51 Convertible Auto 6.2L V8 (495hp) Factory Rhd","2022 Chevrolet Corvette C8 3Lt Z51 Convertible Auto 6.2L V8 (495hp) Factory Rhd","https://www.4guys.co.nz/vehicle-details?id=3812148","Chevrolet","Corvette","2022","19361","KM","https://data.autoplay.co.nz/image.ashx?id=93262822&w=800&h=600&l=true","Automatic","COUPE","","179800 NZD","Amplify Orange","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33375","2010 Bentley Continental Supersport Auto 6.0L W12 Coupe (621hp)","2010 Bentley Continental Supersport Auto 6.0L W12 Coupe (621hp)","https://www.4guys.co.nz/vehicle-details?id=3812157","Bentley","Continental","2010","65450","KM","https://data.autoplay.co.nz/image.ashx?id=94889421&w=800&h=600&l=true","Automatic","COUPE","","89800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33391","2022 Mitsubishi Outlander Xls 4WD 7 Seater Auto 2.5L 5 Door (NZ New)","2022 Mitsubishi Outlander Xls 4WD 7 Seater Auto 2.5L 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3812355","Mitsubishi","Outlander","2022","53675","KM","https://data.autoplay.co.nz/image.ashx?id=93263170&w=800&h=600&l=true","Automatic","SUV","4X4","39800 NZD","Blue","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33392","2020 Land Rover Range Rover Evoque R P250 Auto 2.0L Turbo Dynamic Se 4WD (NZ New)","2020 Land Rover Range Rover Evoque R P250 Auto 2.0L Turbo Dynamic Se 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3821570","Land Rover","Range Rover Evoque","2020","62730","KM","https://data.autoplay.co.nz/image.ashx?id=93436606&w=800&h=600&l=true","Automatic","SUV","4X4","62800 NZD","Silver","Used","GASOLINE","59990 NZD","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33379","2019 Kia Stinger GT Sport 3.3L (NZ New) Auto 3.3L Twin Turbo Liftback","2019 Kia Stinger GT Sport 3.3L (NZ New) Auto 3.3L Twin Turbo Liftback","https://www.4guys.co.nz/vehicle-details?id=3822922","Kia","Stinger","2019","68864","KM","https://data.autoplay.co.nz/image.ashx?id=93264100&w=800&h=600&l=true","Automatic","SEDAN","","44800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33396","2014 Chevrolet Camaro 2SS/RS (2014) Coupe Auto 6.2L V8 (410hp) Coupe (Facelift)","2014 Chevrolet Camaro 2SS/RS (2014) Coupe Auto 6.2L V8 (410hp) Coupe (Facelift)","https://www.4guys.co.nz/vehicle-details?id=3824674","Chevrolet","Camaro","2014","18455","KM","https://data.autoplay.co.nz/image.ashx?id=93435637&w=800&h=600&l=true","Automatic","COUPE","","64800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33395","2024 Mercedes-Benz Glb 200 Amg Line Auto 1.3L Turbo 2WD (NZ New)","2024 Mercedes-Benz Glb 200 Amg Line Auto 1.3L Turbo 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3824684","Mercedes-Benz","GLB 200","2024","30550","KM","https://data.autoplay.co.nz/image.ashx?id=93436820&w=800&h=600&l=true","Automatic","SUV","","62800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33400","2018 Kia Carnival Premium (8 Seater) NZ New Auto 2.2L Turbo Diesel","2018 Kia Carnival Premium (8 Seater) NZ New Auto 2.2L Turbo Diesel","https://www.4guys.co.nz/vehicle-details?id=3824686","Kia","Carnival","2018","69795","KM","https://data.autoplay.co.nz/image.ashx?id=93436218&w=800&h=600&l=true","Automatic","VAN","","41800 NZD","Grey","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33401","2019 Nissan Serena Highway Star 8 Str Coach Auto 2.0L Hybrid 5 Door 2WD","2019 Nissan Serena Highway Star 8 Str Coach Auto 2.0L Hybrid 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3824687","Nissan","Serena","2019","51550","KM","https://data.autoplay.co.nz/image.ashx?id=94890000&w=800&h=600&l=true","Automatic","VAN","","29800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33411","2023 Mazda Cx-60 Xd Exclusive Mode Auto 3.3L Turbo Diesel Hybrid 5 Door 2WD","2023 Mazda Cx-60 Xd Exclusive Mode Auto 3.3L Turbo Diesel Hybrid 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3829272","Mazda","CX-60","2023","9595","KM","https://data.autoplay.co.nz/image.ashx?id=95408118&w=800&h=600&l=true","Automatic","SUV","","52800 NZD","Black","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33412","2022 Mazda Cx-60 Xd Hybrid Exclusive 4WD Auto 3.3L Turbo Diesel Hybrid","2022 Mazda Cx-60 Xd Hybrid Exclusive 4WD Auto 3.3L Turbo Diesel Hybrid","https://www.4guys.co.nz/vehicle-details?id=3831386","Mazda","CX-60","2022","12265","KM","https://data.autoplay.co.nz/image.ashx?id=95406678&w=800&h=600&l=true","Automatic","SUV","4X4","52800 NZD","Grey","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33413","2023 Toyota Land Cruiser Prado Tx L Pkg 7Sts Auto 2.8L Turbo Diesel 4WD 5 Door","2023 Toyota Land Cruiser Prado Tx L Pkg 7Sts Auto 2.8L Turbo Diesel 4WD 5 Door","https://www.4guys.co.nz/vehicle-details?id=3831387","Toyota","Land Cruiser Prado","2023","29295","KM","https://data.autoplay.co.nz/image.ashx?id=94890051&w=800&h=600&l=true","Automatic","SUV","4X4","82800 NZD","Pearl White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33417","2016 Audi A4 Avant 2.0L Tfsi S-Line Auto 5 Door 2WD","2016 Audi A4 Avant 2.0L Tfsi S-Line Auto 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3832155","Audi","A4","2016","47860","KM","https://data.autoplay.co.nz/image.ashx?id=94890117&w=800&h=600&l=true","Automatic","OTHER","","22800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33419","2013 Chrysler 300C 3.6L Luxury Auto Sedan","2013 Chrysler 300C 3.6L Luxury Auto Sedan","https://www.4guys.co.nz/vehicle-details?id=3832157","Chrysler","300C","2013","47687","KM","https://data.autoplay.co.nz/image.ashx?id=94742621&w=800&h=600&l=true","Automatic","SEDAN","","25800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"31937","2017 Holden Trax Ls 1.4L Facelift (NZ New) Auto 1.4L Turbo 5 Door","2017 Holden Trax Ls 1.4L Facelift (NZ New) Auto 1.4L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3835772","Holden","Trax","2017","59515","KM","https://data.autoplay.co.nz/image.ashx?id=93464375&w=800&h=600&l=true","Automatic","SUV","","16800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33433","2019 Nissan Serena Highway Star Hybrid Auto 2.0L 8 Seater 5 Door","2019 Nissan Serena Highway Star Hybrid Auto 2.0L 8 Seater 5 Door","https://www.4guys.co.nz/vehicle-details?id=3838193","Nissan","Serena","2019","20232","KM","https://data.autoplay.co.nz/image.ashx?id=95044361&w=800&h=600&l=true","Automatic","VAN","","29800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33434","2015 Audi A6 2.8Fsi Quattro S-Line Sedan Auto 2.8L 4WD","2015 Audi A6 2.8Fsi Quattro S-Line Sedan Auto 2.8L 4WD","https://www.4guys.co.nz/vehicle-details?id=3838194","Audi","A6","2015","45210","KM","https://data.autoplay.co.nz/image.ashx?id=95194584&w=800&h=600&l=true","Automatic","SEDAN","4X4","24800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33435","2018 Nissan Serena Autech Hybrid Auto 2.0L 8 Seater 5 Door","2018 Nissan Serena Autech Hybrid Auto 2.0L 8 Seater 5 Door","https://www.4guys.co.nz/vehicle-details?id=3838195","Nissan","Serena","2018","56590","KM","https://data.autoplay.co.nz/image.ashx?id=94889746&w=800&h=600&l=true","Automatic","VAN","","27800 NZD","Blue","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33440","2019 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater","2019 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater","https://www.4guys.co.nz/vehicle-details?id=3838488","Nissan","Serena","2019","39015","KM","https://data.autoplay.co.nz/image.ashx?id=94889956&w=800&h=600&l=true","Automatic","VAN","","29800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33398","2021 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","2021 Mg 5 Zs Excite 1.5L Auto Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3838847","MG","5","2021","16580","KM","https://data.autoplay.co.nz/image.ashx?id=94132001&w=800&h=600&l=true","Automatic","HATCHBACK","","22800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33427","2015 Bmw 116i Hatch Back (Facelift) Auto 1.6L Turbo 5 Door","2015 Bmw 116i Hatch Back (Facelift) Auto 1.6L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3840520","BMW","116i","2015","67715","KM","https://data.autoplay.co.nz/image.ashx?id=93774915&w=800&h=600&l=true","Automatic","HATCHBACK","","15800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33451","2020 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door 2WD","2020 Toyota Corolla Sport Hybrid G Style Auto 1.8L 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3842275","Toyota","Corolla","2020","27040","KM","https://data.autoplay.co.nz/image.ashx?id=95044882&w=800&h=600&l=true","Automatic","HATCHBACK","","33800 NZD","Red","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33454","2016 Ford Kuga Titanium 2.0L AWD (NZ New) Auto 5 Door","2016 Ford Kuga Titanium 2.0L AWD (NZ New) Auto 5 Door","https://www.4guys.co.nz/vehicle-details?id=3842881","Ford","KUGA","2016","90720","KM","https://data.autoplay.co.nz/image.ashx?id=94335322&w=800&h=600&l=true","Automatic","SUV","AWD","19800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33455","2021 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater 2WD","2021 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater 2WD","https://www.4guys.co.nz/vehicle-details?id=3843150","Nissan","Serena","2021","59200","KM","https://data.autoplay.co.nz/image.ashx?id=95407515&w=800&h=600&l=true","Automatic","VAN","","34800 NZD","Black","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33456","2022 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater 2WD","2022 Nissan Serena Highway Star Hybrid Auto 2.0L 5 Door 8 Seater 2WD","https://www.4guys.co.nz/vehicle-details?id=3843151","Nissan","Serena","2022","34590","KM","https://data.autoplay.co.nz/image.ashx?id=95406729&w=800&h=600&l=true","Automatic","VAN","","34800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33457","2021 Toyota Corolla Touring Hybrid Wxb Auto 1.8L 5 Door","2021 Toyota Corolla Touring Hybrid Wxb Auto 1.8L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3844673","Toyota","Corolla","2021","12765","KM","https://data.autoplay.co.nz/image.ashx?id=96323242&w=800&h=600&l=true","Automatic","HATCHBACK","","34800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33458","2020 Toyota Corolla Touring Hybrid Wxb Auto 1.8L 5 Door 2WD","2020 Toyota Corolla Touring Hybrid Wxb Auto 1.8L 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3844674","Toyota","Corolla","2020","36160","KM","https://data.autoplay.co.nz/image.ashx?id=97606927&w=800&h=600&l=true","Automatic","HATCHBACK","","32800 NZD","Pearl White","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33461","2018 Audi A1 Sportsback (NZ New-Facelift) Auto 1.4L Turbo 5 Door 2WD","2018 Audi A1 Sportsback (NZ New-Facelift) Auto 1.4L Turbo 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3847430","Audi","A1","2018","44070","KM","https://data.autoplay.co.nz/image.ashx?id=93956859&w=800&h=600&l=true","Automatic","HATCHBACK","","19800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33467","2020 Toyota C-Hr Limited 1.2L Turbo Auto 5 Door (NZ New)","2020 Toyota C-Hr Limited 1.2L Turbo Auto 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3850280","Toyota","C-HR","2020","51850","KM","https://data.autoplay.co.nz/image.ashx?id=94131539&w=800&h=600&l=true","Automatic","HATCHBACK","","31800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33468","2020 Toyota Corolla Touring Wxb Auto 1.8L 5 Door 2WD","2020 Toyota Corolla Touring Wxb Auto 1.8L 5 Door 2WD","https://www.4guys.co.nz/vehicle-details?id=3850281","Toyota","Corolla","2020","6430","KM","https://data.autoplay.co.nz/image.ashx?id=96540615&w=800&h=600&l=true","Automatic","HATCHBACK","","34800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33471","2024 Bmw X7 M60i X Drive 4WD 6Sts Auto 4.4L V8 Twin Turbo 5 Door","2024 Bmw X7 M60i X Drive 4WD 6Sts Auto 4.4L V8 Twin Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3851129","BMW","X7","2024","23900","KM","https://data.autoplay.co.nz/image.ashx?id=95757431&w=800&h=600&l=true","Automatic","SUV","4X4","159800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33473","2025 Mitsubishi Outlander Sports 7 Seater Auto 5 Door 2WD (NZ New)","2025 Mitsubishi Outlander Sports 7 Seater Auto 5 Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3851581","Mitsubishi","Outlander","2025","13980","KM","https://data.autoplay.co.nz/image.ashx?id=94335065&w=800&h=600&l=true","Automatic","SUV","","46800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33397","2013 Jeep Grand Cherokee Laredo Auto 3.6L 5 Door 4WD","2013 Jeep Grand Cherokee Laredo Auto 3.6L 5 Door 4WD","https://www.4guys.co.nz/vehicle-details?id=3853394","Jeep","Grand Cherokee","2013","121998","KM","https://data.autoplay.co.nz/image.ashx?id=94742405&w=800&h=600&l=true","Automatic","SUV","4X4","18800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33476","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","2022 Mitsubishi Triton Glxr D/Cab 2WD Auto 2.4L Turbo Diesel (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3853396","Mitsubishi","Triton","2022","120360","KM","https://data.autoplay.co.nz/image.ashx?id=94742859&w=800&h=600&l=true","Automatic","OTHER","","31800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33482","2024 Kia Carnival Ex 2.2L 8 Seater Coach Auto 2.2L Turbo Diesel (Facelift)","2024 Kia Carnival Ex 2.2L 8 Seater Coach Auto 2.2L Turbo Diesel (Facelift)","https://www.4guys.co.nz/vehicle-details?id=3856478","Kia","Carnival","2024","63110","KM","https://data.autoplay.co.nz/image.ashx?id=94527548&w=800&h=600&l=true","Automatic","VAN","","47800 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33483","2017 Audi A6 2.0Tfsi Quattro S-Line Auto 2.0L Turbo Sedan 4WD","2017 Audi A6 2.0Tfsi Quattro S-Line Auto 2.0L Turbo Sedan 4WD","https://www.4guys.co.nz/vehicle-details?id=3856479","Audi","A6","2017","45779","KM","https://data.autoplay.co.nz/image.ashx?id=96323792&w=800&h=600&l=true","Automatic","SEDAN","4X4","27800 NZD","Silver","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33489","2020 Great Wall Cannon Luxury 4X4 Auto 2.0L Turbo Diesel D/Cab (NZ New)","2020 Great Wall Cannon Luxury 4X4 Auto 2.0L Turbo Diesel D/Cab (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3864303","Great Wall","Cannon","2020","79010","KM","https://data.autoplay.co.nz/image.ashx?id=94742064&w=800&h=600&l=true","Automatic","OTHER","4X4","28600 NZD","White","Used","DIESEL","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33494","2021 Nissan X-Trail 20Xi Hybrid 2WD Auto 2.0L 5 Door","2021 Nissan X-Trail 20Xi Hybrid 2WD Auto 2.0L 5 Door","https://www.4guys.co.nz/vehicle-details?id=3864304","Nissan","X-Trail","2021","59708","KM","https://data.autoplay.co.nz/image.ashx?id=96135501&w=800&h=600&l=true","Automatic","SUV","","29950 NZD","Blue","Used","HYBRID","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33500","2016 Audi A1 Sportsback (NZ New-Facelift) Auto 1.4Tfsi Turbo 5 Door","2016 Audi A1 Sportsback (NZ New-Facelift) Auto 1.4Tfsi Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3864406","Audi","A1","2016","77154","KM","https://data.autoplay.co.nz/image.ashx?id=94888714&w=800&h=600&l=true","Automatic","HATCHBACK","","16800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33501","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 2WD (NZ New)","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 2WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3865700","Mitsubishi","Outlander","2024","35105","KM","https://data.autoplay.co.nz/image.ashx?id=94527044&w=800&h=600&l=true","Automatic","SUV","","48600 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33513","2024 Mitsubishi Eclipse Cross Vrx (NZ New) Auto (8Spd) 1.5L Turbo 5 Door","2024 Mitsubishi Eclipse Cross Vrx (NZ New) Auto (8Spd) 1.5L Turbo 5 Door","https://www.4guys.co.nz/vehicle-details?id=3868663","Mitsubishi","Eclipse Cross","2024","34330","KM","https://data.autoplay.co.nz/image.ashx?id=94527478&w=800&h=600&l=true","Automatic","SUV","","32800 NZD","White","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33517","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD (NZ New)","2024 Mitsubishi Outlander Vrx 2.5L 7 Seater Auto 5 Door 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3871025","Mitsubishi","Outlander","2024","54100","KM","https://data.autoplay.co.nz/image.ashx?id=94742882&w=800&h=600&l=true","Automatic","SUV","4X4","44800 NZD","Grey","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33512","2014 Dodge Journey R/T 3.6L 7 Seater Auto 5 Door (NZ New)","2014 Dodge Journey R/T 3.6L 7 Seater Auto 5 Door (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3871964","Dodge","Journey","2014","142390","KM","https://data.autoplay.co.nz/image.ashx?id=96715206&w=800&h=600&l=true","Automatic","SUV","","15800 NZD","Black","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
"33524","2024 Mitsubishi Outlander Sport 2.5L 7Sts Auto 5 Door 4WD (NZ New)","2024 Mitsubishi Outlander Sport 2.5L 7Sts Auto 5 Door 4WD (NZ New)","https://www.4guys.co.nz/vehicle-details?id=3873249","Mitsubishi","Outlander","2024","54824","KM","https://data.autoplay.co.nz/image.ashx?id=94743156&w=800&h=600&l=true","Automatic","SUV","4X4","41800 NZD","Red","Used","GASOLINE","","available","car_truck","20 Arthur Porter Drive","Hamilton","Waikato","New Zealand","-37.753925","175.229511","4Guys Autobarn"
